ID,PopulationUntransformed,SeriesStep
6953,54,18
6953,64,19
6953,51,20
6953,27,21
6953,24,22
6953,73,23
6953,36,24
6953,11,25
6955,0,0
6955,43,1
6955,24,2
6955,24,3
6955,42,4
6955,15,5
6955,22,6
6955,25,7
6955,29,8
6955,28,9
6955,101,13
6955,64,14
6955,16,15
6955,18,16
6955,18,17
6955,73,18
6955,113,19
6955,84,20
6955,14,21
6955,38,22
6955,27,23
6955,8,24
6955,46,25
6956,64,0
6956,87,1
6956,31,2
6956,36,3
6956,61,4
6956,36,5
6956,39,6
6956,14,7
6956,30,8
6956,45,9
6956,51,13
6956,77,14
6956,124,15
6956,133,16
6956,74,17
6956,66,18
6956,78,19
6956,22,20
6956,27,21
6956,81,22
6956,82,23
6956,32,24
6956,79,25
6957,0,0
6957,0,1
6957,0,2
6957,62,3
6957,174,4
6957,50,5
6957,91,6
6957,24,7
6957,45,8
6957,42,9
6957,87,13
6957,10,14
6957,37,15
6957,62,16
6957,156,17
6957,157,18
6957,190,19
6957,59,20
6957,56,21
6957,87,22
6957,68,23
6957,46,24
6957,6,25
6958,4,0
6958,40,1
6958,13,2
6958,11,3
6958,26,4
6958,15,5
6958,10,6
6958,1,7
6958,18,8
6958,12,9
6958,14,13
6958,44,14
6958,20,15
6958,33,16
6958,25,17
6958,22,18
6958,39,19
6958,32,20
6958,35,21
6958,64,22
6958,19,23
6958,5,24
6958,60,25
6959,523,0
6959,195,1
6959,243,2
6959,352,3
6959,851,4
6959,264,5
6959,344,6
6959,69,7
6959,515,8
6959,195,9
6959,925,13
6959,742,14
6959,747,15
6959,127,16
6959,524,17
6959,1796,18
6959,1555,19
6959,330,20
6959,719,21
6959,910,22
6959,626,23
6959,202,24
6959,346,25
6960,246,0
6960,104,1
6960,270,2
6960,115,3
6960,292,4
6960,140,5
6960,272,6
6960,101,7
6960,332,8
6960,94,9
6960,328,13
6960,161,14
6960,268,15
6960,258,16
6960,523,17
6960,863,18
6960,297,19
6960,217,20
6960,194,21
6960,256,22
6960,161,23
6960,132,24
6960,155,25
6961,384,0
6961,89,1
6961,239,2
6961,112,3
6961,902,4
6961,127,5
6961,164,6
6961,73,7
6961,424,8
6961,152,9
6961,50,13
6961,279,14
6961,710,15
6961,182,16
6961,288,17
6961,594,18
6961,275,19
6961,105,20
6961,554,21
6961,532,22
6961,229,23
6961,67,24
6961,72,25
6962,78,0
6962,46,1
6962,27,2
6962,18,3
6962,42,4
6962,67,5
6962,90,6
6962,33,7
6962,64,8
6962,45,9
6962,15,13
6962,19,14
6962,20,15
6962,23,16
6962,41,17
6962,41,18
6962,11,19
6962,21,20
6962,3,21
6962,126,22
6962,123,23
6962,65,24
6962,75,25
6963,13,0
6963,7,1
6963,11,2
6963,19,3
6963,34,4
6963,21,5
6963,33,6
6963,10,7
6963,15,8
6963,33,9
6963,15,13
6963,13,14
6963,84,15
6963,85,16
6963,17,17
6963,12,18
6963,26,19
6963,52,20
6963,14,21
6963,26,22
6963,41,23
6963,36,24
6963,14,25
6964,35,0
6964,60,1
6964,64,2
6964,77,3
6964,88,4
6964,49,5
6964,94,6
6964,60,7
6964,189,8
6964,89,9
6964,81,13
6964,91,14
6964,138,15
6964,245,16
6964,245,17
6964,180,18
6964,65,19
6964,41,20
6964,65,21
6964,106,22
6964,240,23
6964,284,24
6964,235,25
6965,540,0
6965,390,1
6965,324,2
6965,329,3
6965,482,4
6965,188,5
6965,281,6
6965,42,7
6965,397,8
6965,172,9
6965,146,13
6965,231,14
6965,928,15
6965,274,16
6965,195,17
6965,260,18
6965,671,19
6965,196,20
6965,139,21
6965,189,22
6965,123,23
6965,119,24
6965,536,25
6966,37,0
6966,31,1
6966,68,2
6966,42,3
6966,69,4
6966,29,5
6966,27,6
6966,12,7
6966,50,8
6966,57,9
6966,21,13
6966,18,14
6966,44,15
6966,102,16
6966,17,17
6966,22,18
6966,57,19
6966,38,20
6966,37,21
6966,51,22
6966,61,23
6966,27,24
6966,37,25
6967,6,0
6967,16,1
6967,19,2
6967,16,3
6967,29,4
6967,8,5
6967,6,6
6967,4,7
6967,8,8
6967,26,9
6967,18,13
6967,7,14
6967,17,15
6967,47,16
6967,19,17
6967,100,18
6967,95,19
6967,12,20
6967,13,21
6967,18,22
6967,19,23
6967,28,24
6967,147,25
6968,165,0
6968,88,1
6968,65,2
6968,164,3
6968,231,4
6968,80,5
6968,81,6
6968,61,7
6968,138,8
6968,141,9
6968,120,13
6968,97,14
6968,187,15
6968,507,16
6968,156,17
6968,430,18
6968,417,19
6968,129,20
6968,82,21
6968,136,22
6968,812,23
6968,470,24
6968,849,25
6970,30,0
6970,29,1
6970,11,2
6970,46,3
6970,49,4
6970,21,5
6970,50,6
6970,81,7
6970,57,8
6970,61,9
6970,68,13
6970,33,14
6970,38,15
6970,83,16
6970,70,17
6970,72,18
6970,99,19
6970,53,20
6970,28,21
6970,17,22
6970,28,23
6970,31,24
6970,74,25
6971,65,0
6971,46,1
6971,44,2
6971,22,3
6971,42,4
6971,18,5
6971,25,6
6971,19,7
6971,46,8
6971,38,9
6971,24,13
6971,25,14
6971,32,15
6971,21,16
6971,17,17
6971,34,18
6971,24,19
6971,5,20
6971,24,21
6971,12,22
6971,8,23
6971,6,24
6971,13,25
6972,20,0
6972,21,1
6972,24,2
6972,34,3
6972,101,4
6972,18,5
6972,7,6
6972,0,7
6972,3,8
6972,9,9
6972,24,13
6972,0,14
6972,8,15
6972,8,16
6972,8,17
6972,8,18
6972,42,19
6972,21,20
6972,12,21
6972,4,22
6972,13,23
6972,5,24
6972,6,25
6973,58,0
6973,56,1
6973,50,2
6973,36,3
6973,47,4
6973,24,5
6973,24,6
6973,13,7
6973,22,8
6973,43,9
6973,56,10
6973,32,11
6973,23,12
6973,54,13
6973,21,14
6973,44,15
6973,43,16
6973,22,17
6973,67,18
6973,33,19
6973,35,20
6973,35,21
6973,47,22
6973,33,23
6973,23,24
6973,56,25
6974,0,0
6974,0,1
6974,1,2
6974,0,3
6974,2,4
6974,6,5
6974,0,6
6974,17,7
6974,12,8
6974,7,9
6974,3,13
6974,1,14
6974,62,15
6974,21,16
6974,11,17
6974,40,18
6974,164,19
6974,47,20
6974,81,21
6974,70,22
6974,45,23
6974,134,24
6974,132,25
6975,46,0
6975,38,1
6975,76,2
6975,30,3
6975,50,4
6975,20,5
6975,37,6
6975,64,7
6975,64,8
6975,82,9
6975,42,13
6975,30,14
6975,20,15
6975,38,16
6975,29,17
6975,64,18
6975,128,19
6975,44,20
6975,33,21
6975,71,22
6975,124,23
6975,37,24
6975,124,25
6976,84,0
6976,63,1
6976,48,2
6976,23,3
6976,49,4
6976,29,5
6976,24,6
6976,14,7
6976,39,8
6976,54,9
6976,20,13
6976,2,14
6976,25,15
6976,78,16
6976,16,17
6976,24,18
6976,97,19
6976,18,20
6976,17,21
6976,29,22
6976,30,23
6976,8,24
6976,30,25
6977,22,0
6977,26,1
6977,38,2
6977,15,3
6977,11,4
6977,9,5
6977,15,6
6977,21,7
6977,36,8
6977,31,9
6977,32,13
6977,25,14
6977,50,15
6977,87,16
6977,31,17
6977,69,18
6977,58,19
6977,23,20
6977,30,21
6977,28,22
6977,27,23
6977,18,24
6977,64,25
6978,49,0
6978,47,1
6978,78,2
6978,41,3
6978,35,4
6978,33,5
6978,33,6
6978,28,7
6978,33,8
6978,22,9
6978,7,13
6978,12,14
6978,6,15
6978,1,16
6978,7,17
6978,13,18
6978,6,19
6978,8,20
6978,4,21
6978,9,22
6978,5,23
6978,5,24
6978,4,25
6982,198,0
6982,187,1
6982,108,2
6982,186,3
6982,158,4
6982,74,5
6982,60,6
6982,66,7
6982,145,8
6982,90,9
6982,225,13
6982,107,14
6982,154,15
6982,210,16
6982,105,17
6982,287,18
6982,203,19
6982,48,20
6982,92,21
6982,149,22
6982,318,23
6982,88,24
6982,46,25
6983,13,0
6983,8,1
6983,2,2
6983,15,3
6983,18,4
6983,10,5
6983,11,6
6983,16,7
6983,33,8
6983,11,9
6983,18,13
6983,59,14
6983,39,15
6983,38,16
6983,41,17
6983,53,18
6983,44,19
6983,40,20
6983,2,21
6983,2,22
6983,19,23
6983,12,24
6983,78,25
6985,106,0
6985,131,1
6985,106,2
6985,107,3
6985,141,4
6985,53,5
6985,48,6
6985,20,7
6985,57,8
6985,62,9
6985,96,13
6985,104,14
6985,134,15
6985,78,16
6985,26,17
6985,44,18
6985,64,19
6985,67,20
6985,120,21
6985,116,22
6985,124,23
6985,17,24
6985,62,25
6986,207,0
6986,211,1
6986,186,2
6986,153,3
6986,286,4
6986,131,5
6986,128,6
6986,106,7
6986,102,8
6986,323,9
6986,119,13
6986,154,14
6986,180,15
6986,110,16
6986,52,17
6986,76,18
6986,167,19
6986,116,20
6986,239,21
6986,155,22
6986,77,23
6986,12,24
6986,32,25
6987,38,0
6987,40,1
6987,21,2
6987,34,3
6987,35,4
6987,20,5
6987,21,6
6987,7,7
6987,52,8
6987,31,9
6987,27,13
6987,27,14
6987,5,15
6987,43,16
6987,8,17
6987,18,18
6987,33,19
6987,27,20
6987,23,21
6987,30,22
6987,25,23
6987,37,24
6987,26,25
6989,19,0
6989,11,1
6989,9,2
6989,16,3
6989,23,4
6989,12,5
6989,10,6
6989,9,7
6989,14,8
6989,22,9
6989,12,13
6989,5,14
6989,5,15
6989,16,16
6989,9,17
6989,5,18
6989,17,19
6989,3,20
6989,1,21
6989,5,22
6989,7,23
6989,8,24
6989,10,25
6990,43,0
6990,62,1
6990,21,2
6990,18,3
6990,28,4
6990,22,5
6990,24,6
6990,13,7
6990,9,8
6990,39,9
6990,14,13
6990,15,14
6990,23,15
6990,17,16
6990,11,17
6990,17,18
6990,35,19
6990,14,20
6990,4,21
6990,16,22
6990,8,23
6990,5,24
6990,5,25
6991,26,0
6991,21,1
6991,24,2
6991,11,3
6991,18,4
6991,9,5
6991,9,6
6991,11,7
6991,7,8
6991,13,9
6991,11,13
6991,38,14
6991,8,15
6991,14,16
6991,9,17
6991,4,18
6991,17,19
6991,19,20
6991,13,21
6991,13,22
6991,14,23
6991,10,24
6991,15,25
6992,12,0
6992,52,1
6992,61,2
6992,53,3
6992,39,4
6992,9,5
6992,15,6
6992,20,7
6992,15,8
6992,26,9
6992,25,13
6992,18,14
6992,17,15
6992,22,16
6992,56,17
6992,36,18
6992,19,19
6992,22,20
6992,6,21
6992,2,22
6992,6,23
6992,24,24
6992,144,25
6993,23,0
6993,63,1
6993,50,2
6993,26,3
6993,17,4
6993,13,5
6993,47,6
6993,44,7
6993,30,8
6993,35,9
6993,19,13
6993,39,14
6993,72,15
6993,20,16
6993,10,17
6993,44,18
6993,59,19
6993,15,20
6993,45,21
6993,34,22
6993,16,23
6993,3,24
6993,21,25
6994,71,0
6994,52,1
6994,56,2
6994,21,3
6994,74,4
6994,35,5
6994,52,6
6994,32,7
6994,29,8
6994,52,9
6994,22,13
6994,59,14
6994,34,15
6994,74,16
6994,14,17
6994,51,18
6994,85,19
6994,13,20
6994,25,21
6994,43,22
6994,37,23
6994,4,24
6994,26,25
6995,28,0
6995,10,1
6995,19,2
6995,2,3
6995,42,4
6995,15,5
6995,42,6
6995,55,7
6995,59,8
6995,73,9
6995,16,13
6995,15,14
6995,33,15
6995,79,16
6995,48,17
6995,37,18
6995,27,19
6995,16,20
6995,13,21
6995,24,22
6995,19,23
6995,12,24
6995,50,25
6996,40,0
6996,32,1
6996,12,2
6996,18,3
6996,30,4
6996,0,5
6996,2,6
6996,7,7
6996,36,8
6996,17,9
6996,11,13
6996,18,14
6996,19,15
6996,16,16
6996,14,17
6996,3,18
6996,5,19
6996,4,20
6996,5,21
6996,15,22
6996,12,23
6996,5,24
6996,4,25
7022,1.93,0
7022,1.53,1
7022,1.23,2
7022,1.92,3
7022,1.83,4
7022,1.87,5
7022,1.98,6
7022,1.23,7
7022,1.47,8
7022,1.52,9
7022,1.65,10
7022,1.75,11
7022,1.22,12
7022,1.02,13
7022,1.45,14
7022,1.35,15
7025,5.77,0
7025,6.82,1
7025,6.72,2
7025,7.67,3
7025,5.13,4
7025,7.32,5
7025,6.87,6
7025,2.2,7
7025,3.03,8
7025,5.9,9
7025,4.02,10
7025,7.15,11
7025,5.57,12
7025,4.77,13
7025,2.97,14
7025,2.6,15
7025,7.08,16
7041,54.59815003,0
7041,38.47466605,1
7041,36.59823444,2
7041,49.40244911,3
7041,60.3402876,4
7041,66.68633104,5
7041,44.70118449,6
7041,36.59823444,7
7041,25.79033992,8
7041,44.70118449,9
7041,99.48431564,10
7041,121.5104175,11
7041,121.5104175,12
7041,73.6997937,13
7041,70.10541235,14
7041,31.50039231,15
7041,22.19795128,16
7041,29.96410005,17
7042,73.6997937,0
7042,60.3402876,1
7042,46.99306323,2
7042,60.3402876,3
7042,66.68633104,4
7042,73.6997937,5
7042,66.68633104,6
7042,51.93536683,7
7042,49.40244911,8
7042,63.4340003,9
7042,109.9471725,10
7042,172.4314903,11
7042,181.2722419,12
7042,164.0219073,13
7042,148.4131591,14
7042,70.10541235,15
7042,33.11545196,16
7042,36.59823444,17
7048,420,0
7048,463,1
7048,764,2
7048,1044,3
7048,898,4
7048,1499,6
7048,1602,7
7048,1408,8
7048,1915,9
7048,1880,10
7048,1995,11
7048,2224,12
7048,2273,13
7048,1362,14
7048,1556,15
7048,1706,16
7048,1308,17
7048,1024,18
7048,789,19
7048,669,20
7048,882,21
7048,1189,22
7048,906,23
7048,379,24
7048,513,25
7051,1647,0
7051,1365,1
7051,1290,2
7051,1124,3
7051,1238,6
7051,1329,7
7051,1434,8
7051,1360,9
7051,1342,10
7051,1266,11
7051,860,16
7051,748,17
7051,806,18
7051,870,19
7051,787,21
7051,638,23
7051,648,24
7059,2700,0
7059,29500,3
7059,41000,7
7059,45346,8
7059,47889,9
7059,52463,10
7059,56045,11
7059,62803,12
7059,61182,13
7059,60716,14
7059,64484,15
7059,68000,16
7059,74237,17
7059,67618,18
7059,42155,26
7059,43456,28
7060,263362,0
7060,309743,1
7060,356124,2
7060,397624,3
7060,439124,4
7060,461208,5
7060,483292,6
7060,535663,7
7060,588034,8
7060,640406,9
7060,692777,10
7060,773014,11
7060,906411,12
7060,1039808,13
7060,1173206,14
7060,1306603,15
7060,1440000,16
7060,1248934,17
7060,1293457,18
7060,1337979,19
7060,1250000,20
7060,1208711,21
7060,1200000,22
7060,1337849,23
7060,1320000,24
7060,1146340,25
7061,94,0
7061,90,1
7061,69,2
7061,85,3
7061,86,4
7061,50,5
7061,84,6
7061,67,7
7061,68,8
7061,75,9
7061,99,10
7061,77,11
7061,42,12
7061,76,13
7061,59,14
7061,16,15
7061,119,16
7061,92,17
7061,74,18
7061,47,19
7061,21,20
7061,80,21
7061,105,22
7061,83,23
7061,106,24
7061,85,25
7061,128,26
7061,110,27
7061,104,28
7061,94,29
7061,103,30
7061,66,31
7061,66,32
7061,157,33
7061,153,34
7061,79,35
7061,126,36
7061,87,37
7061,155,38
7061,75,39
7061,122,40
7061,70,41
7061,20,42
7061,55,44
7061,101,45
7061,94,46
7061,155,47
7061,137,48
7067,0,0
7067,0,1
7067,0,2
7067,4,3
7067,11,4
7067,0,5
7067,1,6
7067,1,7
7067,2,8
7067,3,9
7067,2,10
7067,6,11
7067,8,12
7067,7,13
7067,9,14
7067,10,15
7067,4,16
7067,9,17
7067,4,18
7067,12,19
7067,6,20
7067,22,21
7067,0,22
7067,12,23
7067,27,24
7067,34,25
7067,45,26
7067,64,27
7067,50,28
7067,50,29
7067,21,30
7067,86,31
7067,150,32
7067,176,33
7067,51,34
7067,12,35
7067,2,36
7067,309,37
7067,2,38
7067,0,39
7067,0,40
7067,23,41
7067,0,42
7067,20,43
7067,0,44
7067,52,45
7067,8,46
7067,147,47
7067,23,48
7067,20,49
7067,6,50
7067,12,51
7067,0,52
7067,550,53
7067,24,54
7067,15,55
7067,5,56
7088,14,0
7088,36,1
7088,67,2
7088,64,3
7088,41,4
7088,0,5
7088,18,6
7088,9,7
7088,20,8
7088,37,9
7088,66,10
7088,99,11
7088,67,12
7088,43,13
7088,33,14
7088,48,15
7088,21,16
7088,43,17
7088,104,18
7088,66,19
7088,72,20
7088,45,21
7089,12,0
7089,34,1
7089,43,2
7089,30,3
7089,19,4
7089,0,5
7089,14,6
7089,20,7
7089,31,8
7089,27,9
7089,60,10
7089,62,11
7089,26,12
7089,13,13
7089,31,14
7089,31,15
7089,15,16
7089,25,17
7089,50,18
7089,44,19
7089,40,20
7089,37,21
7091,6,0
7091,16,1
7091,21,2
7091,14,3
7091,1,4
7091,0,5
7091,7,6
7091,7,7
7091,8,8
7091,17,9
7091,28,10
7091,33,11
7091,18,12
7091,11,13
7091,15,14
7091,27,15
7091,9,16
7091,16,17
7091,33,18
7091,21,19
7091,14,20
7091,8,21
7092,6,0
7092,26,1
7092,40,2
7092,25,3
7092,9,4
7092,9,5
7092,10,6
7092,4,7
7092,1,8
7092,1,9
7092,83,10
7092,69,11
7092,31,12
7092,8,13
7092,23,14
7092,36,15
7092,23,16
7092,47,17
7092,34,18
7092,22,19
7092,34,20
7092,25,21
7093,0,0
7093,30,1
7093,84,2
7093,80,3
7093,7,4
7093,0,5
7093,10,6
7093,2,7
7093,26,8
7093,43,9
7093,80,10
7093,74,11
7093,37,12
7093,13,13
7093,36,14
7093,29,15
7093,11,16
7093,32,17
7093,42,18
7093,30,19
7093,23,20
7093,27,21
7094,0,0
7094,30,1
7094,46,2
7094,37,3
7094,10,4
7094,0,5
7094,48,6
7094,64,7
7094,100,8
7094,50,9
7094,0,10
7094,79,11
7094,70,12
7094,9,13
7094,54,14
7094,154,15
7094,134,16
7094,83,17
7094,115,18
7094,76,19
7094,32,20
7094,55,21
7096,20,0
7096,2,1
7096,1,2
7096,8,3
7096,10,4
7096,22,5
7096,27,6
7096,2,7
7096,4,8
7096,10,9
7096,35,10
7096,27,11
7096,4,12
7096,5,13
7096,25,14
7096,0,15
7096,8,16
7096,20,17
7096,35,18
7096,26,19
7096,3,20
7096,0,21
7096,18,22
7096,38,23
7096,6,24
7096,3,25
7096,4,26
7096,12,27
7096,31,28
7096,27,29
7115,4000,0
7115,3500,1
7115,4500,2
7115,6000,3
7115,3500,4
7115,6500,5
7115,9000,6
7115,4500,7
7115,4000,8
7115,5000,9
7115,4500,10
7115,5000,11
7115,5000,12
7115,8000,13
7115,4500,14
7115,1000,15
7115,2500,16
7115,8500,17
7115,9000,18
7115,12500,19
7115,14000,20
7115,12500,21
7115,15000,22
7115,16000,23
7115,18000,24
7115,19000,25
7115,14000,26
7115,15000,27
7115,17000,28
7115,12000,29
7115,0,30
7115,0,31
7115,0,32
7115,9000,33
7115,2500,34
7115,2000,35
7115,16000,36
7115,17000,37
7115,12000,38
7115,18500,39
7115,9500,40
7115,12000,41
7115,16000,42
7115,18000,43
7115,16000,44
7115,13000,45
7115,14000,46
7115,15000,47
7115,9000,48
7115,11500,49
7115,27000,50
7115,34500,51
7115,33000,52
7115,30000,53
7115,32000,54
7115,39000,55
7115,42000,56
7115,45000,57
7115,32500,58
7115,34500,59
7115,42000,60
7115,47500,61
7115,44000,62
7115,50500,63
7115,51500,64
7115,60000,65
7115,46000,66
7115,64000,67
7115,68500,68
7115,74000,69
7115,81000,70
7115,77500,71
7115,78000,72
7115,80000,73
7115,66000,74
7115,74000,75
7115,62500,76
7115,76500,77
7115,69000,78
7115,75000,79
7119,3.5,0
7119,5.5,1
7119,5,2
7119,4.75,3
7119,1,4
7119,2,5
7119,4.75,6
7119,6,7
7119,3.75,8
7119,3.25,9
7119,2.75,10
7119,0.2,11
7119,0.4,12
7119,1.25,13
7119,0.75,14
7119,1.25,15
7119,1.5,16
7119,3.75,17
7119,4.75,18
7119,1.25,19
7119,0.1,20
7119,0.2,21
7119,0.1,22
7119,0,23
7119,0,24
7119,0,25
7119,0.25,26
7119,2,27
9185,31,0
9185,167,1
9185,468,2
9185,152,3
9185,62,4
9185,32,5
9185,104,6
9185,214,7
9185,354,8
9185,147,9
9185,34,10
9185,21,11
9185,9,12
9185,1,13
9185,0,14
9185,20,15
9185,235,16
9186,73,0
9186,249,1
9186,876,2
9186,208,3
9186,160,4
9186,50,5
9186,276,6
9186,595,7
9186,472,8
9186,167,9
9186,64,10
9186,42,11
9186,47,12
9186,47,13
9186,34,14
9186,439,15
9186,249,16
9187,978,0
9187,2339,1
9187,553,2
9187,306,3
9187,71,4
9187,227,5
9187,395,6
9187,1168,7
9187,274,8
9187,165,9
9187,203,10
9187,101,11
9187,36,12
9187,118,13
9187,300,14
9187,536,15
9188,2511.886432,0
9188,6309.573445,1
9188,5011.872336,2
9188,15848.93192,3
9188,12589.25412,4
9188,6309.573445,5
9188,1995.262315,6
9188,3162.27766,7
9188,6309.573445,8
9188,1995.262315,9
9188,630.9573445,10
9188,398.1071706,11
9188,630.9573445,12
9188,1258.925412,13
9188,3162.27766,14
9188,1000,15
9188,501.1872336,16
9188,158.4893192,17
9188,630.9573445,18
9188,1584.893192,19
9188,3162.27766,20
9188,1995.262315,21
9188,1258.925412,22
9188,794.3282347,23
9188,501.1872336,24
9188,199.5262315,25
9188,316.227766,26
9191,184,0
9191,92,1
9191,400,2
9191,183,3
9191,239,4
9191,452,5
9191,326,6
9191,905,7
9191,1244,8
9191,898,9
9191,479,10
9191,1106,11
9191,552,12
9191,1414,13
9191,1034,14
9191,1097,15
9191,308,16
9191,1231,17
9191,1469,18
9191,1285,19
9191,460,20
9191,182,21
9191,165,22
9191,22,23
9191,58,24
9191,31,25
9191,79,26
9191,37,27
9191,50,28
9191,128,29
9191,508,30
9191,444,31
9191,637,32
9191,335,33
9191,230,34
9191,836,35
9191,50,36
9191,167,37
9191,12,38
9191,39,39
9191,611,49
9192,37,0
9192,24,1
9192,59,2
9192,22,3
9192,30,4
9192,43,5
9192,44,6
9192,78,7
9192,94,8
9192,67,9
9192,29,10
9192,88,11
9192,29,12
9192,106,13
9192,54,14
9192,67,15
9192,7,16
9192,76,17
9192,138,18
9192,94,19
9192,19,20
9192,7,21
9192,7,22
9192,1,23
9192,1,24
9192,0,25
9192,2,26
9192,0,27
9192,0,28
9192,3,29
9192,38,30
9192,31,31
9192,9,32
9192,5,33
9192,1,34
9192,11,35
9192,2,36
9192,3,37
9192,0,38
9192,1,39
9192,11,49
9200,7,0
9200,21,1
9200,30,2
9200,31,3
9200,32,4
9200,20,5
9200,21,6
9200,31,7
9200,27,8
9200,25,9
9200,49,10
9200,28,11
9200,41,12
9200,51,13
9200,86,14
9200,43,15
9200,39,16
9200,54,17
9200,46,18
9200,44,19
9200,32,20
9200,33,21
9200,38,22
9200,30,23
9200,46,24
9200,35,25
9200,38,26
9200,27,27
9200,31,28
9200,13,29
9200,30,30
9200,24,31
9207,60,0
9207,61,1
9207,87,2
9207,100,3
9207,99,4
9207,95,5
9207,97,6
9207,90,7
9207,99,8
9207,120,9
9207,132,10
9207,138,11
9207,131,12
9207,132,13
9207,121,14
9207,133,15
9207,128,16
9211,0,0
9211,131,1
9211,110,3
9211,1251,4
9211,7,5
9211,4915,6
9211,11,7
9211,450,8
9211,0,9
9211,172,10
9211,993,11
9211,48,12
9211,450,13
9211,287,14
9211,576,15
9211,4022,16
9211,5,17
9211,32,18
9211,6648,19
9211,49,20
9211,42,21
9211,749,27
9232,31.6227766,0
9232,0.199526231,1
9232,0.316227766,2
9232,0.398107171,3
9232,0.398107171,4
9232,1.995262315,5
9232,7.943282347,6
9232,7.943282347,7
9232,6.309573445,8
9232,19.95262315,9
9232,1,10
9232,0.316227766,11
9232,0.199526231,12
9232,1.584893192,13
9232,6.309573445,14
9232,10,15
9232,3.16227766,16
9232,1,17
9232,6.309573445,18
9232,15.84893192,19
9232,10,20
9232,3.16227766,21
9232,3.981071706,22
9232,6.309573445,23
9232,10,24
9232,3.981071706,25
9232,1,26
9232,0.630957344,27
9232,3.16227766,28
9232,3.981071706,29
9232,5.011872336,30
9232,3.981071706,31
9232,0.501187234,32
9232,0.794328235,33
9232,2.511886432,34
9232,1.995262315,35
9232,1.258925412,36
9245,5550,0
9245,5400,1
9245,5550,2
9245,5000,3
9245,5200,4
9245,5300,5
9245,5200,6
9245,4750,7
9245,4600,8
9245,4450,9
9245,4350,10
9245,4000,11
9245,4150,12
9245,4000,13
9245,3500,14
9245,3850,15
9245,3800,16
9245,3950,17
9245,4100,18
9247,2250,0
9247,2150,1
9247,2250,2
9247,1900,3
9247,1700,4
9247,1650,5
9247,1750,6
9247,1650,7
9247,1500,8
9247,1300,9
9247,1250,10
9247,1200,11
9247,1400,12
9247,1300,13
9247,900,14
9247,1000,15
9247,1100,16
9247,1100,17
9247,1150,18
9270,50,0
9270,45,2
9270,54,3
9270,31,4
9270,46,9
9270,12,10
9270,34,11
9270,9,12
9270,10,14
9270,17,15
9270,1,17
9270,1,18
9270,5,19
9270,30,21
9270,46,22
9270,24,23
9270,13,24
9270,23,25
9270,4,26
9271,18,0
9271,6,2
9271,15,3
9271,34,4
9271,20,9
9271,24,10
9271,24,11
9271,7,12
9271,22,14
9271,17,15
9271,15,17
9271,13,18
9271,13,19
9271,19,21
9271,29,22
9271,10,23
9271,22,24
9271,23,25
9271,33,26
9272,25,0
9272,17,2
9272,35,3
9272,58,4
9272,66,9
9272,72,10
9272,60,11
9272,36,12
9272,46,14
9272,22,15
9272,32,17
9272,18,18
9272,31,19
9272,28,21
9272,34,22
9272,28,23
9272,34,24
9272,38,25
9272,38,26
9273,8,0
9273,7,2
9273,21,3
9273,17,4
9273,13,9
9273,19,10
9273,10,11
9273,5,12
9273,5,14
9273,5,15
9273,14,17
9273,10,18
9273,2,19
9273,8,21
9273,9,22
9273,15,23
9273,33,24
9273,11,25
9273,24,26
9276,10,0
9276,27,2
9276,31,3
9276,37,4
9276,47,9
9276,50,10
9276,42,11
9276,44,12
9276,41,14
9276,25,15
9276,47,17
9276,17,18
9276,12,19
9276,17,21
9276,21,22
9276,19,23
9276,20,24
9276,33,25
9276,28,26
9277,35,0
9277,33,2
9277,18,3
9277,32,4
9277,53,9
9277,19,10
9277,51,11
9277,47,12
9277,40,14
9277,38,15
9277,28,17
9277,33,18
9277,107,19
9277,68,21
9277,75,22
9277,47,23
9277,40,24
9277,101,25
9277,104,26
9279,270,0
9279,330,1
9279,370,2
9279,275,3
9279,270,4
9279,330,5
9279,310,6
9279,380,7
9279,275,8
9279,345,9
9279,295,10
9279,300,11
9279,150,12
9279,210,13
9279,280,14
9279,305,15
9279,305,16
9279,205,17
9279,245,18
9280,10,0
9280,30,1
9280,40,2
9280,55,3
9280,85,4
9280,90,5
9280,130,6
9280,160,7
9280,135,8
9280,160,9
9280,110,10
9280,130,11
9280,50,12
9280,100,13
9280,130,14
9280,140,15
9280,115,16
9280,75,17
9280,60,18
9294,158.4893192,0
9294,199.5262315,1
9294,177.827941,2
9294,63.09573445,3
9294,12.58925412,4
9294,79.43282347,5
9294,5.011872336,6
9294,630.9573445,7
9294,25.11886432,8
9294,223.8721139,9
9294,281.8382931,10
9294,398.1071706,11
9294,354.8133892,12
9294,39.81071706,13
9294,112.2018454,14
9294,501.1872336,15
9308,3162.27766,0
9308,3162277.66,1
9308,31622776602,2
9308,10000000000,3
9308,316227.766,4
9308,31.6227766,5
9308,100,6
9308,1000,7
9308,10000,8
9308,10000,9
9308,10000000,10
9308,1000000000,11
9308,10000000,12
9308,100,13
9308,10,14
9308,31.6227766,15
9308,316.227766,16
9308,1000,17
9308,31622.7766,18
9308,31622.7766,19
9308,100000,20
9308,100000,21
9308,10000,22
9308,100000,23
9308,3162.27766,24
9308,10000,25
9308,1000,26
9308,1000,27
9308,31622.7766,28
9308,1000000,29
9308,316227.766,30
9308,3162.27766,31
9308,1000,32
9330,110,0
9330,100,1
9330,140,3
9330,130,4
9330,150,5
9330,180,6
